,RecurrenceRate,DiagRec,Determinism,DeteRec,L,Divergence,LEn,Laminarity,TrappingTime,VMax,VEn,W,WMax,WEn,LamiDet,VDiv,WVDiv,RQA_classic_name=PI_JLN_3_15_15_window=1000_step=25_rettype=6_m=1_tau=1_eps=0.3.txt
6100,0.1677137137137137,-0.8944031042357141,0.398911343750373,2.3785254939337412,2.3263487643578142,0.1111111111111111,0.7396545094077555,0.48946557960201975,2.5209960036889028,10,0.9726510235836019,8.843206342215371,939,2.4986270369895887,1.2270034113352086,0.1,0.0010649627263045794,25.35259
6125,0.1692212212212212,-0.8792315373206829,0.3990961361001349,2.3584284123467025,2.325520474286502,0.1111111111111111,0.7385086888492219,0.48553107919456734,2.5210393758830394,10,0.9725456004981263,8.735893519528693,964,2.5000481066364153,1.2165767474951088,0.1,0.001037344398340249,25.41594
6150,0.17161161161161162,-0.862724967750063,0.4016565562295847,2.340497548258021,2.325251570203282,0.1111111111111111,0.7380700230896593,0.4897923471768549,2.5275419902474265,10,0.9803548225869743,8.613757527357492,989,2.512088361905649,1.2194307290153936,0.1,0.0010111223458038423,25.24171
6175,0.1712872872872873,-0.8581323154982891,0.40171579513312605,2.3452750142476035,2.323082122338628,0.1111111111111111,0.7351635155994717,0.4893522522733117,2.5288717081420633,10,0.9821979084665439,8.61095181631993,851,2.522449219929192,1.218155368053535,0.1,0.0011750881316098707,25.05157
6200,0.17123523523523523,-0.8346839562496154,0.40224711219192816,2.3490907793558917,2.3246621621621624,0.1111111111111111,0.7374122485452838,0.4871860824019081,2.53174554954736,10,0.9854860850657396,8.648491150538334,876,2.526944365155728,1.2111611684348207,0.1,0.001141552511415525,25.25755
6225,0.17186986986986988,-0.8014752258427487,0.40200817714824866,2.339026482376617,2.324040404040404,0.1111111111111111,0.7365011596999366,0.4802385583990495,2.5378885811018774,10,0.991181588181745,8.664295039164491,901,2.5207428339450413,1.194598980064905,0.1,0.0011098779134295228,25.32092
6250,0.17406606606606606,-0.7882507683281711,0.39988038552664873,2.2972908767575397,2.3164767805983075,0.1111111111111111,0.7258696077263863,0.4829894417224484,2.5137076499461273,8,0.9650469090775124,8.575616716753508,926,2.509410659433883,1.207834790612057,0.125,0.0010799136069114472,25.22587
6275,0.17564564564564564,-0.7889447256152314,0.39849546931099333,2.26874664524809,2.318127569287893,0.1111111111111111,0.7282196548118549,0.4809369122926996,2.5426333232901475,8,0.994931920892878,8.48584602187433,951,2.513020132329082,1.2068817573365367,0.125,0.0010515247108307045,25.24171
6300,0.17861461461461461,-0.7527402937874492,0.3989105337487951,2.23335886937079,2.31796274586427,0.1111111111111111,0.7280005762903705,0.4759241408684346,2.5412053384403617,8,0.9930607856720044,8.28231879180514,976,2.49509482360573,1.1930598482719865,0.125,0.0010245901639344263,25.09911
6325,0.18123923923923924,-0.743292432405219,0.400799743728529,2.211440223490818,2.322176,0.1111111111111111,0.7339804116826631,0.48046482342674723,2.540654205607477,8,0.9927542189424046,8.13541925852202,895,2.4846494805178527,1.198765295998236,0.125,0.0011173184357541898,25.16249
6350,0.18306106106106107,-0.73092265955172,0.4017979199247586,2.1948846881791897,2.3229640870005057,0.1111111111111111,0.7350286013705682,0.48278087030698064,2.555870773506253,8,1.0069552139408058,8.091926210861562,920,2.4883460849613273,1.2015514425694067,0.125,0.0010869565217391304,25.06741
6375,0.1824084084084084,-0.7250114289031034,0.40044779559448157,2.195336273632122,2.3232091690544414,0.1111111111111111,0.7353842070758891,0.4827192606982538,2.5499768089053805,8,1.000936114970484,8.133084034486341,945,2.5046053780396424,1.2054486652414624,0.125,0.0010582010582010583,25.51095
6400,0.18228428428428428,-0.7315181375151585,0.399633172617544,2.192362189569178,2.3237116035506737,0.1111111111111111,0.7361115628996384,0.48271847645824867,2.5455809104598632,8,0.9963012148506412,8.191606488749345,970,2.5213003378044605,1.2079039217302883,0.125,0.0010309278350515464,25.40011
6425,0.18434034034034033,-0.6960744692809793,0.39810812571949866,2.159636490767497,2.3265422696115765,0.1111111111111111,0.7401029068076761,0.47518408306001436,2.534994206257242,8,0.9853601000367391,8.042043157156414,995,2.50198748659381,1.1936055869274629,0.125,0.0010050251256281408,25.36843
6450,0.18431231231231232,-0.7088729260101074,0.3976798748696559,2.1576413961743257,2.326787416587226,0.1111111111111111,0.7404415309319922,0.4794056308654849,2.549445471349353,8,1.0008144421025824,8.110021854511395,623,2.525913045387236,1.2055063913470994,0.125,0.0016051364365971107,25.38427
6475,0.18304104104104105,-0.7137743222586603,0.39576064487197715,2.162141575578346,2.3242548818088387,0.125,0.7368185557708996,0.4786774436994827,2.55249037676426,8,1.0040289173265329,8.184285025268942,648,2.524681790759055,1.2095124917090427,0.125,0.0015432098765432098,25.14665
6500,0.17994994994994995,-0.7471803592328807,0.39277966290259775,2.1827161553078662,2.3225445694362215,0.125,0.734446956385227,0.47734327195861376,2.543482126978481,8,0.9951004145099154,8.363035318205084,673,2.5318067835985216,1.2152952839541142,0.125,0.0014858841010401188,25.35259
6525,0.17912712712712714,-0.7746371054199266,0.3951315465945414,2.2058721810131816,2.324544677493589,0.125,0.7373165907022422,0.4842300556586271,2.5597305919886564,8,1.0125025631835023,8.454956312142212,698,2.5197760100701956,1.2254907506929908,0.125,0.0014326647564469914,25.49512
6550,0.17906306306306305,-0.7984399443587061,0.3976543458330538,2.2207502710539835,2.324032932566649,0.125,0.7366000573805414,0.48946803515127124,2.5848143118616047,8,1.037296410988869,8.512261698440208,723,2.5240490039570496,1.23088818286614,0.125,0.0013831258644536654,25.33675
6575,0.18016216216216216,-0.8233172916449281,0.39843984398439847,2.211562290342446,2.32423672781487,0.125,0.7368296266398744,0.4864153081974864,2.582630243672193,8,1.0349579295135851,8.484381426561317,748,2.5124526420991065,1.2207998661311914,0.125,0.001336898395721925,25.36843
6600,0.18006806806806808,-0.8246747873987903,0.3987036378190874,2.2141829037026834,2.3266722896256407,0.125,0.740230629872439,0.4886151383082807,2.5980137148262,8,1.0494248530469508,8.572353739115215,773,2.5347407186190964,1.2255096065363487,0.125,0.00129366106080207,25.35259
6625,0.1811151151151151,-0.8091928946857049,0.39999115699647386,2.2084913053349697,2.3285714285714287,0.125,0.742865655376979,0.49192523240518643,2.60556206088993,8,1.0568523538128365,8.499750385274902,798,2.533341314379585,1.2298402697175703,0.125,0.0012531328320802004,25.30508
6650,0.18305705705705705,-0.8167360811377442,0.402189485656791,2.197071733385469,2.328710739614995,0.125,0.7431149923622905,0.5063267605017663,2.623356754306437,8,1.0726330231198737,8.532038538002753,823,2.5378824988445507,1.2589259007477906,0.125,0.001215066828675577,25.41594
6675,0.18352552552552553,-0.8015673408181403,0.40226462021795334,2.191872869270191,2.331415565530758,0.125,0.7468473639179557,0.505514284779265,2.6483598125500056,8,1.0951645533038974,8.621509801318643,848,2.5383365914551725,1.2566710055320534,0.125,0.0011792452830188679,25.43178
6700,0.18380980980980982,-0.7887724460317167,0.4015226601897335,2.1844463067841358,2.330720111272681,0.125,0.7459080538691335,0.5052988138934573,2.638214387261871,8,1.0858030661770968,8.536856166783462,873,2.5158267347484937,1.2584565305845652,0.125,0.001145475372279496,25.54262
6725,0.18493693693693694,-0.7658056129235653,0.3993894518056638,2.159598068512699,2.329607880280356,0.125,0.744354132915015,0.501093357582056,2.632300255899915,8,1.0799555530927472,8.475753547065361,898,2.496552429422114,1.254648452322871,0.125,0.0011135857461024498,25.62177
6750,0.1868968968968969,-0.7427443889519231,0.40016067698569974,2.1410771587419744,2.329716245712504,0.125,0.744500263356438,0.506593112313213,2.618515032390233,8,1.0674545532768491,8.3268236152542,923,2.470955161458658,1.2659742484674894,0.125,0.0010834236186348862,25.49512
6775,0.1888848848848849,-0.7461848799215623,0.40041124348157886,2.119869166479932,2.3331274703557314,0.125,0.749228506309186,0.5076525204561835,2.616552854411363,8,1.065551221529905,8.284942664237487,921,2.460267674214462,1.2678278363068451,0.125,0.0010857763300760044,25.21003
6800,0.19126126126126125,-0.7270295971583001,0.4025645051551787,2.1047885102319754,2.334668852060948,0.125,0.751331987905561,0.5099597006332758,2.5994557677942587,8,1.0496596977973605,8.089645908108222,946,2.452358188212366,1.2667776073220833,0.125,0.0010570824524312897,25.40011
6825,0.19346746746746746,-0.7061456111806682,0.4028995105394414,2.0825181401994164,2.33647383581373,0.125,0.7539039288947472,0.5114914577232323,2.6208377518557793,8,1.0749688079509643,8.088834092058674,998,2.456223338852646,1.2695261332990884,0.125,0.001002004008016032,25.49512
6850,0.13986586586586586,-0.6775007857161429,0.3021341768890543,2.1601709253264625,2.2270521207005696,0.14285714285714285,0.5875334368090542,0.3999255686128566,2.453028972783143,7,0.8969090029331616,9.90026060175314,988,2.740669246712087,1.323668751184385,0.14285714285714285,0.0010121457489878543,25.44762
6875,0.14025225225225224,-0.6612622152232638,0.30377126869932625,2.165892267833069,2.2286103256885537,0.14285714285714285,0.5901378835595956,0.4037627041224163,2.4397101949284115,7,0.8809933729814209,9.78357632632047,854,2.7375476537058705,1.3291668624594708,0.14285714285714285,0.00117096018735363,25.57428
6900,0.14173173173173173,-0.6266186908304449,0.3027614944558232,2.1361588598161405,2.229457041814021,0.14285714285714285,0.5916343244655992,0.40086164277138214,2.431582555050981,7,0.8715628465541753,9.658662529523456,879,2.737941227956917,1.3240179154614162,0.14285714285714285,0.0011376564277588168,25.40011
6925,0.14265665665665667,-0.6227640073207742,0.30217382151928934,2.118189424882959,2.228062913907285,0.14285714285714285,0.5892990443736036,0.3992870875843777,2.420828724580958,7,0.8581444441263507,9.552779369627507,792,2.734725163976825,1.3213821289243917,0.14285714285714285,0.0012626262626262627,25.44762
6950,0.14475075075075075,-0.6007883605104068,0.30441337150602327,2.1030175658998744,2.23202514957915,0.14285714285714285,0.5959199719781277,0.3947554043400689,2.433248081841432,7,0.8728571679750154,9.41840415636273,817,2.7272419691773955,1.2967741935483872,0.14285714285714285,0.0012239902080783353,25.54262
6975,0.1455895895895896,-0.5763382251911634,0.30507961827232477,2.095476875320071,2.234464699365495,0.14285714285714285,0.5999685178465964,0.3984351365473997,2.4459733243288873,7,0.8882779868076351,9.358146669373577,842,2.7213683978844574,1.3060037861714595,0.14285714285714285,0.0011876484560570072,25.38427
7000,0.14596796796796796,-0.5904132045887117,0.3053311571642139,2.0917682243217737,2.2371620942618833,0.14285714285714285,0.6044247908463721,0.40491832508126346,2.4435523919880815,7,0.8856236118563791,9.3468054429125,867,2.7377008898988313,1.3261611715030097,0.14285714285714285,0.0011534025374855825,25.46345
7025,0.1471951951951952,-0.6011390260666818,0.30916435449649093,2.1003698801887443,2.2384047267355984,0.14285714285714285,0.6064780759867597,0.4009575104727708,2.4529871858878347,7,0.8972818071004369,9.285518788558608,768,2.728058848089786,1.2969073072016188,0.14285714285714285,0.0013020833333333333,25.49512
7050,0.14952552552552553,-0.5551456006603971,0.31094687232219365,2.0795571273154416,2.235871762780399,0.14285714285714285,0.6023244643928114,0.40234040274207367,2.4472676928088606,7,0.8912061427569065,9.193391490595927,793,2.7233662183119933,1.2939200826730968,0.14285714285714285,0.0012610340479192938,25.54262
7075,0.14817217217217218,-0.5685777914032168,0.30992271523536724,2.0916391431128187,2.2339306583560576,0.14285714285714285,0.5990876376016505,0.4003134626817273,2.4339111147621786,7,0.8746933996670657,9.190056723390057,818,2.7367326597170876,1.2916557677216844,0.14285714285714285,0.0012224938875305623,25.68509
7100,0.14724324324324325,-0.58639579979987,0.3100696144014793,2.105832550083468,2.229663668361361,0.16666666666666666,0.5917800006011141,0.40213194104530375,2.426052005577885,7,0.8655553439000646,9.251385784532857,843,2.7485309548589227,1.2969085726814296,0.14285714285714285,0.0011862396204033216,25.54262
7125,0.14743943943943943,-0.5854644310044259,0.311109904136002,2.1100860483384434,2.230529595015576,0.16666666666666666,0.5932494347956462,0.3944409743910056,2.42377972465582,7,0.8629278572122716,9.145496739971268,868,2.733609729865793,1.267850907821229,0.14285714285714285,0.001152073732718894,25.44762
7150,0.14824424424424423,-0.5857137622519817,0.31195980985306826,2.1043637238224884,2.231237322515213,0.16666666666666666,0.5944420599361779,0.3983497191011236,2.420564582307566,7,0.8602722938487523,9.091316772917125,884,2.7341367159232512,1.276926406926407,0.14285714285714285,0.0011312217194570137,25.43178
7175,0.149007007007007,-0.5776130591005604,0.3148907012051754,2.113261030673328,2.232095238095238,0.16666666666666666,0.5958800639523664,0.40091899662765856,2.4250304754164973,7,0.8659604185015958,9.07737624197661,909,2.7302495207025013,1.273200494943892,0.14285714285714285,0.0011001100110011,25.71674
7200,0.1505025025025025,-0.5398264517851346,0.31408960306480793,2.0869394052739114,2.233024399470399,0.14285714285714285,0.5976210032794379,0.4057145897626902,2.414885193982581,7,0.8536852284316299,9.00994578997989,934,2.7145215711406303,1.2917160765712348,0.14285714285714285,0.0010706638115631692,25.47928
7225,0.14884684684684685,-0.5632737334507542,0.31358861585226433,2.106787093548078,2.230673555300421,0.14285714285714285,0.5937313441209693,0.402345693956879,2.4163166397415186,7,0.8552531377611415,9.101978322171307,959,2.7293883888416244,1.2830366716705983,0.14285714285714285,0.0010427528675703858,25.41594
7250,0.1512112112112112,-0.5228885152707063,0.3158347676419966,2.0886994099983753,2.231942365269461,0.14285714285714285,0.5958348187342835,0.39761684099033495,2.4137598456839737,7,0.8522484914322132,8.984990168232466,984,2.730264201080218,1.2589394256969186,0.14285714285714285,0.0010162601626016261,25.68509
7275,0.15305705705705705,-0.5046515967616574,0.3174540888400565,2.0740898521373965,2.2325453040198693,0.14285714285714285,0.596857367468697,0.39754355674148484,2.412525797745674,7,0.8507887784275635,8.854406461226164,850,2.718643918719228,1.2522867737948085,0.14285714285714285,0.001176470588235294,25.62177
7300,0.1542022022022022,-0.4779854844110796,0.3181475903614458,2.0631844799743218,2.230769230769231,0.14285714285714285,0.5938652557162445,0.3940070627336934,2.3981035163966813,7,0.832849928420234,8.749348151314383,875,2.7132645887779723,1.2384411344623545,0.14285714285714285,0.001142857142857143,25.60594
7325,0.15607007007007007,-0.44754757917280785,0.31809843888297396,2.0381770748238837,2.227832180397089,0.14285714285714285,0.5889360103482444,0.39202380799671616,2.38180967968202,7,0.8116993925473202,8.54392754047609,734,2.69532133296867,1.2323977740140335,0.14285714285714285,0.0013623978201634877,25.68509
7350,0.1565825825825826,-0.4310691602000924,0.31759426182348205,2.0282860110317884,2.2280025114360034,0.14285714285714285,0.5892169313014287,0.3832227379080204,2.3788095238095237,7,0.8080480607190712,8.445727530473293,759,2.69215684015994,1.2066425120772946,0.14285714285714285,0.0013175230566534915,25.57428
7375,0.15517517517517518,-0.46081622502141134,0.3163462778996258,2.0386397343679925,2.228483140961556,0.14285714285714285,0.5900143968262851,0.37983486001806216,2.369115635310212,7,0.7953240871391987,8.592000336650745,784,2.699708495862975,1.2006933115823817,0.14285714285714285,0.0012755102040816326,25.76422
7400,0.15456056056056056,-0.4710231918936522,0.3162959988601479,2.0464211420624054,2.2296384222059897,0.14285714285714285,0.5919823030975014,0.38077535847052574,2.3699613028055464,7,0.7960550997072786,8.684012499202858,809,2.7227508984562374,1.2038576518284942,0.14285714285714285,0.0012360939431396785,25.55845
7425,0.1556796796796797,-0.47015955593795533,0.3192690517219207,2.050807480968846,2.2314398705734315,0.14285714285714285,0.5950138652698068,0.38194748077467144,2.3562871876239586,7,0.7777715066754874,8.617331952750249,834,2.7225444101048435,1.1963185241873768,0.14285714285714285,0.001199040767386091,25.6376
7450,0.1570930930930931,-0.44576508774707035,0.3190472549319468,2.0309438731522076,2.231084573567418,0.14285714285714285,0.594389771447884,0.37947953305806187,2.3413272527126905,7,0.7573507431725569,8.50502938162655,859,2.711276487005697,1.1894148192530456,0.14285714285714285,0.0011641443538998836,25.38427
7475,0.15756756756756757,-0.42356341332014674,0.320310018423226,2.0328423124630124,2.2309734513274337,0.14285714285714285,0.594178709081883,0.380687376913792,2.3291355721393034,7,0.7403458094123587,8.48592843124974,884,2.7182852426844994,1.1884966283220944,0.14285714285714285,0.0011312217194570137,25.70091
7500,0.15826626626626628,-0.3887553026754372,0.318769448731247,2.0141338786305294,2.2332506203473947,0.14285714285714285,0.5979239470147301,0.3765906848483315,2.319697678042699,7,0.7269437018148623,8.454471544715448,909,2.7169804720133692,1.1813888888888888,0.14285714285714285,0.0011001100110011,25.81169
7525,0.15867267267267268,-0.3747003636067968,0.3170319340878408,1.9980247937327489,2.2327172560867248,0.14285714285714285,0.5970183622691789,0.36623894419420366,2.3101472343812177,7,0.7127649814736876,8.319430482325668,934,2.7111880561545036,1.1552115254507105,0.14285714285714285,0.0010706638115631692,25.73257
7550,0.15873073073073074,-0.3653521891754268,0.31581868173448024,1.9896505250154235,2.2287494437027147,0.14285714285714285,0.5903873911800429,0.3590797870998663,2.314069739088027,7,0.718646655866361,8.291811597168229,959,2.7208525456282793,1.1369808306709266,0.14285714285714285,0.0010427528675703858,25.79587
7575,0.15982382382382382,-0.317956047642729,0.3137338410662391,1.9629979658856902,2.226311111111111,0.14285714285714285,0.586278524335088,0.35269065036576813,2.30164309654214,7,0.7009772710946554,8.141245097053202,984,2.7173948770526346,1.1241715243951131,0.14285714285714285,0.0010162601626016261,25.70091
7600,0.15805205205205206,-0.3340579718622843,0.3101827808529773,1.9625356129563145,2.224563953488372,0.14285714285714285,0.5832963520238237,0.34941163058760943,2.302203304957436,7,0.7013090187056369,8.25118493053154,677,2.743114503813113,1.126470107807906,0.14285714285714285,0.0014771048744460858,25.70091
7625,0.15946346346346346,-0.31976662902636466,0.31125395470295786,1.9518825688510955,2.225693509291678,0.14285714285714285,0.5852058695740474,0.3477251042032843,2.289386675483551,7,0.6827424768657107,8.185833367053778,702,2.7422920071486243,1.1171748951274605,0.14285714285714285,0.0014245014245014246,25.62177
7650,0.1607887887887888,-0.27986570642666503,0.3118758871429639,1.9396618974015793,2.2227349365516016,0.14285714285714285,0.5801279548020517,0.3468511093956222,2.291625534715367,7,0.6850620754246702,8.112385966322389,727,2.7428635610092282,1.1121446822101564,0.14285714285714285,0.001375515818431912,25.66926
7675,0.1611811811811812,-0.26287878855865493,0.3111414731089306,1.93038337868477,2.220547823774488,0.14285714285714285,0.5763874662541408,0.3523289032418333,2.2855531383450165,7,0.6749155441926314,8.056538300460682,752,2.7305389016740333,1.132375249500998,0.14285714285714285,0.0013297872340425532,25.51095
7700,0.16195195195195194,-0.25048300131881995,0.31242969281166943,1.9291505230166128,2.218574438202247,0.14285714285714285,0.5729261528973006,0.3547685271030348,2.286590709903593,7,0.6764050487231699,8.050719575241024,777,2.7289978951714304,1.1355147582495846,0.14285714285714285,0.001287001287001287,25.51095
7725,0.16173973973973974,-0.259031904584503,0.3118865192043471,1.9283233650939038,2.2178505413255873,0.14285714285714285,0.5715857602279483,0.35061703944843975,2.2937889707668635,7,0.6852482029874957,8.044865145228215,802,2.7366620878780306,1.1241814501726395,0.14285714285714285,0.0012468827930174563,25.9699
7750,0.16258058058058059,-0.2947176910134213,0.3128470982280289,1.924258709809263,2.2196400489253887,0.14285714285714285,0.5745730519423152,0.35173441367336133,2.3110032362459547,7,0.7049368404196578,7.974401076183505,827,2.728371816348604,1.1243013461387075,0.14285714285714285,0.0012091898428053204,25.76422
7775,0.163017017017017,-0.27521988717091667,0.31188672062092426,1.9132157263579854,2.2191541419084237,0.14285714285714285,0.5737992030557681,0.35742444152431013,2.2978051476393495,7,0.6855668882361038,7.963410056307419,852,2.727491355154595,1.1460072452354702,0.14285714285714285,0.0011737089201877935,25.62177
7800,0.1644084084084084,-0.27802247245548634,0.31377706339348777,1.9085219936807085,2.2198483804272917,0.14285714285714285,0.5750582300826164,0.3608898955212976,2.2841618497109826,5,0.6657789734161272,7.851679213636541,877,2.710555815512699,1.1501474697298975,0.2,0.0011402508551881414,25.73257
7825,0.16634834834834836,-0.22943776210408678,0.315641886606251,1.8974753265675266,2.2183033071132536,0.14285714285714285,0.5724033123413412,0.3684995968275746,2.2739695506869664,5,0.6537479140880381,7.745820881133713,902,2.6985389534721795,1.1674610134594121,0.2,0.0011086474501108647,25.73257
7850,0.16688688688688688,-0.2330354927828058,0.31627879078694815,1.8951686180192011,2.22002357696194,0.14285714285714285,0.5753906563041024,0.3698056621880998,2.271534890575492,5,0.6505883375141546,7.692425577564078,927,2.688378432487639,1.1692395220936849,0.2,0.0010787486515641855,25.70091
7875,0.16847447447447447,-0.229205377483563,0.31716041020522145,1.882542807713428,2.2247228473785112,0.14285714285714285,0.5834875057198589,0.3777405440091262,2.3223261250730567,5,0.7290890294192546,7.720921268189265,952,2.691921682863878,1.1910078681153988,0.2,0.0010504201680672268,25.47928
7900,0.17024824824824825,-0.19983685045831545,0.32108797140135703,1.8859986796055672,2.2264350945857796,0.14285714285714285,0.5864478093816264,0.38362398428956124,2.319940264542739,5,0.7247926805310849,7.612596836515218,977,2.679323268774104,1.1947628639443324,0.2,0.0010235414534288639,25.55845
7925,0.17101701701701702,-0.22680806134234607,0.32492420074218886,1.8999524515730346,2.227965965644566,0.14285714285714285,0.5890506455377653,0.38180583683551267,2.313941113870167,5,0.7159447738530091,7.530559535479979,875,2.6660541637241675,1.1750612480184464,0.2,0.001142857142857143,25.47928
7950,0.1723963963963964,-0.20081348876937943,0.32460052025269415,1.8828730010477137,2.226363998407009,0.14285714285714285,0.586337743271753,0.3756967670011148,2.304109393917812,5,0.7020933411424769,7.366773127549984,900,2.6483303676850127,1.157412707498569,0.2,0.0011111111111111111,25.70091
7975,0.17228028028028028,-0.20790419840826235,0.32506333232621376,1.8868284390841075,2.227681771123676,0.14285714285714285,0.5885756241821307,0.37852976038301533,2.297827313769752,5,0.6925976469944911,7.381182994454713,925,2.6556481318125513,1.1644800343188075,0.2,0.001081081081081081,25.74839
8000,0.17567167167167166,-0.16733193226194962,0.3298650681497014,1.8777362622598333,2.2310004624633883,0.14285714285714285,0.5941180968570342,0.3925673519624379,2.285799601857996,5,0.6746850454763123,7.239919905342678,950,2.6326318288280954,1.1900846432889964,0.2,0.0010526315789473684,25.79587
8025,0.17912912912912912,-0.10773977041574971,0.3339256775635652,1.8641617875719567,2.231866736386046,0.14285714285714285,0.595545209531784,0.38889075160659403,2.287855874810967,5,0.6788368719672457,7.054347050852293,975,2.603024357071659,1.1646027177187228,0.2,0.0010256410256410256,25.65343
8050,0.18307307307307308,-0.06913083670347502,0.337700256985073,1.844620026945639,2.2354857391052554,0.14285714285714285,0.601604643785586,0.39010334080594894,2.2961508753862,5,0.692445289189312,6.905822820395684,385,2.5775954954740112,1.1551763220102975,0.2,0.0025974025974025974,25.70091
8075,0.1838998998998999,-0.0718609377838142,0.3362037057196978,1.8281886281759787,2.2370880115900036,0.125,0.6043462201558601,0.3919963421803218,2.29306501942304,5,0.6881266168003598,6.900787927820184,385,2.574577659090626,1.165948903927727,0.2,0.0025974025974025974,25.71674
8100,0.18527327327327328,-0.07973879056355022,0.338865836791148,1.8290055052426784,2.2374429223744294,0.125,0.6049026576449533,0.3963736168741355,2.295063504974035,5,0.691000184085255,6.901741139943902,385,2.5743317241546024,1.1697066326530612,0.2,0.0025974025974025974,25.92244
8125,0.18575375375375375,-0.07998240715234817,0.3413304017934127,1.8375424178286088,2.239903812150789,0.125,0.6089489342054136,0.39169468873943786,2.288457905673446,5,0.6820278498602627,6.86339287282435,385,2.570157297713865,1.1475528891695612,0.2,0.0025974025974025974,25.57428
8150,0.18614614614614614,-0.07797006167765645,0.3408582490858249,1.8311324523378096,2.241530518424217,0.125,0.6116356961410707,0.3883845988384599,2.2909344667893166,5,0.6859695849799151,6.816203671389684,385,2.5598467008404526,1.1394314201874232,0.2,0.0025974025974025974,25.98571
8175,0.18834434434434436,-0.05837554952148694,0.3421735155934437,1.816744308328463,2.2406208672652608,0.125,0.6101301622401456,0.3937264822806607,2.280990208756697,5,0.671356975392417,6.748967909800521,385,2.5535797975816883,1.150663228852785,0.2,0.0025974025974025974,25.71674
8200,0.18896696696696696,-0.0627928291462793,0.34153344139677294,1.8073711341118996,2.2368165417707466,0.125,0.6038105750325417,0.4008306052612063,2.2736778846153847,5,0.6604256336525577,6.771815822024006,385,2.5618297454928243,1.17362037410429,0.2,0.0025974025974025974,25.8908
8225,0.18746946946946946,-0.09298727687071677,0.3389006952082955,1.8077647318647132,2.236276513283067,0.125,0.6030064549536169,0.391185484990549,2.273663956303147,5,0.660397389671604,6.795896290609624,385,2.5596758158484145,1.1542776114699858,0.2,0.0025974025974025974,25.54262
8250,0.1886166166166166,-0.08356553804193108,0.33791156303734055,1.7915259487671855,2.2352032577406447,0.125,0.6012053368026307,0.3902074001740718,2.273109503493477,5,0.6595450392902394,6.72307107300885,324,2.5475935767612503,1.1547619047619047,0.2,0.0030864197530864196,25.84334
8275,0.18738538538538538,-0.09489480531158787,0.33826216092052264,1.805168317821783,2.232163000564016,0.125,0.5961350462986155,0.3942349811429609,2.260475373682921,5,0.6402249755876466,6.7381306150656535,324,2.547035201894245,1.1654717159912826,0.2,0.0030864197530864196,25.66926
8300,0.18796996996996998,-0.08986222859958497,0.3373379770159014,1.7946376065804257,2.2282960461516814,0.125,0.5895711369563038,0.39113440052827214,2.2754817522770927,5,0.6626316701307053,6.706483408735142,326,2.5415329349316855,1.159473368484198,0.2,0.003067484662576687,25.84334
8325,0.18852852852852853,-0.08100417936491916,0.33809068705532547,1.7933131377735485,2.2292396022965972,0.125,0.5912076077414538,0.38967824147817776,2.267004386235868,5,0.6499783317868952,6.658948268490808,351,2.5311286331823553,1.1525849613669201,0.2,0.002849002849002849,25.79587
8350,0.18757357357357357,-0.07883435656252921,0.3374638446842347,1.7991012180181574,2.2281888653981676,0.125,0.5894170565815271,0.39298560191262955,2.2548839488027435,5,0.6313617351043468,6.687631673603618,376,2.5366796889042487,1.164526535517743,0.2,0.0026595744680851063,25.81169
8375,0.18566566566566567,-0.09482640405577285,0.33545395729997846,1.8067635504781026,2.2259587864911277,0.125,0.5856698521427263,0.39378908777226657,2.2428299453417675,5,0.6122872186573006,6.743425471454405,401,2.545693737054263,1.1738990678238508,0.2,0.0024937655860349127,25.66926
8400,0.18595795795795797,-0.07895610502614489,0.33532502207006437,1.8032302879227993,2.22399143163156,0.125,0.5823890595300523,0.39803630256443384,2.251370113262696,5,0.625093286570192,6.748358635901501,426,2.5404649306750913,1.1870164060744213,0.2,0.002347417840375587,25.70091
8425,0.1838858858858859,-0.08727714684335584,0.33079661625894113,1.798923363069984,2.2191060473269064,0.125,0.5740797366054323,0.395499232452559,2.2476797426061133,5,0.6193457607925626,6.861899019556441,451,2.5603271884139156,1.1955963665086886,0.2,0.0022172949002217295,25.59011
8450,0.18238238238238239,-0.08955395657524697,0.3303293084522503,1.8111908844335787,2.218593335299322,0.125,0.5731784770004933,0.3907574094401756,2.2387271240802464,5,0.6048127818961179,6.890886807318568,476,2.571208405308953,1.1829329079852458,0.2,0.0021008403361344537,25.51095
8475,0.18097297297297296,-0.09929009497257013,0.32769149077392806,1.8107206031414784,2.2139013452914797,0.125,0.5650424475721166,0.3876498960130979,2.2457062291720074,5,0.6165787884350283,6.922697426173672,501,2.587800637747667,1.1829721153196948,0.2,0.001996007984031936,25.74839
8500,0.1812932932932933,-0.07999568550479164,0.3264941030964265,1.8009166095749043,2.2130239520958086,0.125,0.5635220189557214,0.3906864260788904,2.2596282812799386,5,0.6375833641020585,6.9515688107374025,526,2.590671755251441,1.1966109720625042,0.2,0.0019011406844106464,25.57428
8525,0.18087887887887888,-0.07957208851370842,0.3262570698070814,1.8037322645368201,2.2106644667766613,0.125,0.5593639468919275,0.3979125391537261,2.271211068292375,5,0.6559529405698908,7.0003192678124835,551,2.6099426219441764,1.2196288631814636,0.2,0.0018148820326678765,25.60594
