,RecurrenceRate,DiagRec,Determinism,DeteRec,L,Divergence,LEn,Laminarity,TrappingTime,VMax,VEn,W,WMax,WEn,LamiDet,VDiv,WVDiv,RQA_classic_name=w_FHJ_3_15_15_window=1000_step=25_rettype=6_m=1_tau=1_eps=0.3.txt
8450,0.19067267267267268,-0.05139827129317494,0.3494608414443359,1.8327788484103043,2.241883335578607,0.1111111111111111,0.612176122546257,0.42233911865688095,2.3949985114617447,7,0.8245767113350517,6.884539701111525,910,2.5761079329216874,1.208544902803233,0.14285714285714285,0.001098901098901099,22.17428
8475,0.19003003003003002,-0.05903145585149818,0.3490202275600506,1.836658277141227,2.2416266323837877,0.1111111111111111,0.6117497459524254,0.4266013485040034,2.4051437396056072,7,0.8334643495103713,6.955362256586484,935,2.5899190215098913,1.2222825922907423,0.14285714285714285,0.0010695187165775401,22.0467
8500,0.1892792792792793,-0.06223822443439934,0.3504891850441589,1.8517039286007442,2.245814977973568,0.1111111111111111,0.6185660511689929,0.42702416838542495,2.3990136074633073,7,0.8271570353423465,6.97846838441111,960,2.5940774309370815,1.2183661767812415,0.14285714285714285,0.0010416666666666667,22.0786
8525,0.18974574574574574,-0.06766064948073504,0.3503872206630231,1.8466143695918888,2.247039718519521,0.1111111111111111,0.6205463781134678,0.42702947941505415,2.404812834224599,7,0.8337374226233302,6.99733462999982,985,2.6030600395832693,1.2187358848504923,0.14285714285714285,0.0010152284263959391,22.20617
8550,0.18972372372372373,-0.0577521913556807,0.35035402619055156,1.8466537516454093,2.2462620932277924,0.1111111111111111,0.619318259854368,0.42682579378897717,2.3911681248522108,7,0.8177585017135214,6.954651974025509,869,2.591979026261964,1.2182699837359194,0.14285714285714285,0.0011507479861910242,22.14239
8575,0.1887887887887888,-0.08232133199298798,0.3471155885471898,1.8386451376386141,2.2476824830048754,0.125,0.6217040965653543,0.4148038176033934,2.3932941752325014,7,0.8190829357174332,6.965451158792134,894,2.5989285744156123,1.1950019857636025,0.14285714285714285,0.0011185682326621924,22.254
8600,0.18848048048048047,-0.0735735882267718,0.3483419369914813,1.8481592157632287,2.2440810182017246,0.125,0.6158963286849771,0.42659273893739513,2.4098163926557064,7,0.8395600667257775,6.985553225430625,919,2.6015957874995266,1.2246379021192255,0.14285714285714285,0.001088139281828074,22.28588
8625,0.18583383383383384,-0.09862217850467785,0.3440381797810911,1.8513215418496831,2.2457805907172994,0.125,0.6186604829471343,0.41909419977592,2.4020994133991973,7,0.8308590832260789,7.050024318628069,522,2.620104783842738,1.218161891341788,0.14285714285714285,0.0019157088122605363,22.28588
8650,0.1838938938938939,-0.10984460269933692,0.34271406020358175,1.8636511139479515,2.245684120416607,0.125,0.6185053775419361,0.42606281639540583,2.392907367777438,7,0.8189960900788842,7.204301272750647,522,2.647322316202179,1.2432020330368487,0.14285714285714285,0.0019157088122605363,22.20617
8675,0.18552152152152152,-0.0841896986102646,0.34354901368325635,1.8518014021537808,2.2471941836662666,0.125,0.6209041388517321,0.4232529028359304,2.392022931023968,7,0.8176269743456469,7.147947157813956,522,2.634245185553152,1.2320015077271014,0.14285714285714285,0.0019157088122605363,22.254
8700,0.1861981981981982,-0.0704921488299331,0.34368750403199794,1.8458154125968538,2.2467842834047937,0.125,0.6202191947507282,0.41906973743629444,2.3731125182659523,7,0.7955082497841169,7.139499981697719,261,2.6301545743144343,1.2193336461755044,0.14285714285714285,0.0038314176245210726,22.14239
8725,0.18560960960960962,-0.09815046719466237,0.3417464837345759,1.8412111552487342,2.245817975616671,0.125,0.618586293230584,0.41321511778410563,2.3876597070738548,7,0.8149024726511338,7.177586428952549,286,2.6324835513477085,1.2091276353995708,0.14285714285714285,0.0034965034965034965,22.20617
