,RecurrenceRate,DiagRec,Determinism,DeteRec,L,Divergence,LEn,Laminarity,TrappingTime,VMax,VEn,W,WMax,WEn,LamiDet,VDiv,WVDiv,RQA_classic_name=PI_BDF_3_15_15_window=1000_step=25_rettype=6_m=1_tau=1_eps=0.3.txt
1525,0.19346546546546547,-0.0013345083501419032,0.3464340411440871,1.7906763892490531,2.22681920979114,0.14285714285714285,0.5871227606204297,0.36974833395421997,2.2591679312089026,5,0.6364478772306937,6.32879425195175,365,2.476542001501707,1.0672979269968337,0.2,0.0027397260273972603,17.76907
1550,0.19377177177177177,-0.0054421914953530475,0.34639266858837264,1.7876322511844542,2.2269677847891067,0.14285714285714285,0.587387697357709,0.37775986940664746,2.2901973066082055,7,0.6779451393607749,6.386248719389273,371,2.483243560602706,1.0905538819458944,0.14285714285714285,0.0026954177897574125,17.57591
1575,0.19337137137137136,-0.0013842987701837754,0.3447390489600265,1.782782252177093,2.2286326216451378,0.14285714285714285,0.5901570645355,0.37641967511828467,2.296778269109286,7,0.6887529686908683,6.413402352628872,395,2.4897456149030153,1.0918974112559312,0.14285714285714285,0.002531645569620253,17.91389
1600,0.19295895895895895,-0.006249708371806765,0.344044074162456,1.7829909324688669,2.2292436974789918,0.14285714285714285,0.5912020550660865,0.37785709098077463,2.3211599745060547,7,0.719191354080362,6.474738675958188,420,2.5052340926851535,1.0982810615199037,0.14285714285714285,0.002380952380952381,17.88171
1625,0.19524924924924925,0.010595220793037452,0.34872394311318916,1.7860449884138545,2.234853463004337,0.14285714285714285,0.6005651943667517,0.3835860838537021,2.303004186161044,7,0.6924715803461073,6.446627000754211,445,2.498500616680318,1.0999705968832698,0.14285714285714285,0.0022471910112359553,17.80125
1650,0.19342342342342342,-0.0035043716319088534,0.3464782901205817,1.7912943737021223,2.235093810509448,0.14285714285714285,0.6008774275260329,0.37786058065517775,2.3096925218271545,7,0.7032586934678314,6.503609621158453,470,2.511071225790924,1.0905750560119492,0.14285714285714285,0.002127659574468085,18.05866
1675,0.19520720720720722,0.00235084955780481,0.3493528603367998,1.7896514444057954,2.235904168034132,0.14285714285714285,0.6022189712779523,0.38962730498635983,2.2938654751841563,7,0.6793884677752149,6.479466361216858,495,2.504876809581654,1.1152829967120714,0.14285714285714285,0.00202020202020202,18.04258
1700,0.19427627627627628,-0.005119037672380971,0.349171999464144,1.7972961298043089,2.2322946175637393,0.14285714285714285,0.596285555097971,0.3879906431302233,2.280220445736434,7,0.6579242284063661,6.470883399342149,520,2.5069907437327013,1.1111734151812065,0.14285714285714285,0.0019230769230769232,17.72078
1725,0.19498498498498498,-0.0011906124427125584,0.35067508599004055,1.7984722568101572,2.2311209824928144,0.14285714285714285,0.594423661557698,0.38826428461419993,2.2715804649486393,7,0.6431459781162,6.482254204725471,545,2.5110769944132945,1.1071909585992856,0.14285714285714285,0.001834862385321101,18.01041
1750,0.19324324324324324,-0.015486864757626635,0.3517845117845118,1.8204233476960752,2.2329190504372987,0.14285714285714285,0.5974205840526963,0.388044548044548,2.255977835330964,7,0.6171385517395861,6.5169431399709445,570,2.52191027283531,1.103074567086818,0.14285714285714285,0.0017543859649122807,17.78516
1775,0.19447647647647648,-0.0010300553030553033,0.354340597687897,1.8220229207554437,2.2373090672733182,0.14285714285714285,0.604696668449783,0.3821146580743455,2.246640842513013,7,0.6009205109320909,6.484239286256388,595,2.513382762880498,1.0783823828476802,0.14285714285714285,0.0016806722689075631,18.07474
1800,0.19406206206206206,-0.004431379301121383,0.35344667505725547,1.8213074276425105,2.2403060223631726,0.14285714285714285,0.6095856358622864,0.3747910949718365,2.2500929022668155,7,0.6104126498850417,6.462576006987604,620,2.5091094538207366,1.0603893639998831,0.14285714285714285,0.0016129032258064516,17.88171
1825,0.19443243243243244,0.0010656843721384252,0.35504896055354773,1.8260788908091834,2.242440007803863,0.14285714285714285,0.6130006667846606,0.3717913075711241,2.2494393222028406,7,0.6117488946114918,6.421144050104384,645,2.5016174527076975,1.047155037410823,0.14285714285714285,0.0015503875968992248,17.94606
1850,0.19277477477477478,-0.012498486854738814,0.35140355796491884,1.8228710596366946,2.239081524616199,0.14285714285714285,0.6075436500802955,0.3748844647994101,2.2582421019705974,7,0.6255773358024401,6.533890546588905,670,2.5195558057666956,1.0668203445931967,0.14285714285714285,0.0014925373134328358,18.05866
1875,0.19257857857857857,-0.010493024454045373,0.35064921563939166,1.8208111111190641,2.2371824633547788,0.14285714285714285,0.6044046960546605,0.3853606811306436,2.2697158951751164,7,0.6457701630100335,6.584271771771772,695,2.5318368358430345,1.0989919952564482,0.14285714285714285,0.0014388489208633094,17.83344
1900,0.19061461461461462,-0.0233821772965878,0.3463323950762509,1.81692466643477,2.2342299613794974,0.14285714285714285,0.599534408788861,0.3838801831701886,2.278962464147649,7,0.6619811478101988,6.6428069212697,720,2.548150868356626,1.1084154662623198,0.14285714285714285,0.001388888888888889,18.09083
1925,0.1914974974974975,-0.016495450126725673,0.34692064023083435,1.8116197065988704,2.2349137931034484,0.14285714285714285,0.6006627500240381,0.389125275736255,2.282516710615073,7,0.6687925383062878,6.603019189765458,745,2.545806777670614,1.1216550144648023,0.14285714285714285,0.0013422818791946308,17.76907
1950,0.19142342342342342,-0.015060339455577564,0.3466156291834003,1.8107273550149394,2.237812288993923,0.125,0.6054888893199857,0.3908969210174029,2.282085724752717,7,0.6694971719742784,6.601145330901778,530,2.5469876960886007,1.1277533039647576,0.14285714285714285,0.0018867924528301887,17.8978
1975,0.19073673673673675,-0.012827734191493523,0.34708679269047893,1.8197165298551974,2.23795343800758,0.125,0.6057361781252223,0.39311242429649534,2.2890233467791226,7,0.6797391341804307,6.612887283138485,530,2.5594989566863213,1.1326055400991897,0.14285714285714285,0.0018867924528301887,17.72078
2000,0.1908988988988989,-0.006869907845745808,0.3460997965476016,1.813000486351144,2.235150694209279,0.125,0.6011552587522572,0.39807454328082725,2.311411521130191,7,0.7078501074931282,6.6591962110031915,530,2.566547543670926,1.1501727168050422,0.14285714285714285,0.0018867924528301887,18.10691
2025,0.18993793793793795,-0.012642813292803225,0.3439930855661193,1.8110815000977778,2.2333538629986998,0.125,0.5981899248987178,0.38866285810654133,2.304048987753062,7,0.6971314997446946,6.640953764635501,530,2.560288033626522,1.1298566000735384,0.14285714285714285,0.0018867924528301887,17.99432
2050,0.1898798798798799,-0.02006207565564742,0.3449628340977384,1.8167424285077793,2.2349887287383017,0.125,0.6008897160380203,0.39196583900047444,2.296799703447424,7,0.6865017509697406,6.635038738523499,530,2.5596049983106277,1.1362552723271593,0.14285714285714285,0.0018867924528301887,17.96215
2075,0.19093493493493494,-0.005159550182317983,0.34503837604328313,1.807099241219854,2.2347707979626485,0.125,0.6005285421854486,0.3871366858197374,2.302013841261924,7,0.6920326407264522,6.6094109624072965,530,2.5566653610620698,1.1220105144802017,0.14285714285714285,0.0018867924528301887,17.80125
2100,0.19236636636636636,0.0009658922807539243,0.3479971276031097,1.8090331182964738,2.236505919336499,0.125,0.6034231277689203,0.3940387357290789,2.326247235192922,7,0.7245933096000406,6.613753718838696,530,2.554816039231364,1.132304563670076,0.14285714285714285,0.0018867924528301887,17.8978
2125,0.1933913913913914,0.003282304988034923,0.34996221492976115,1.80960596235381,2.2362902692333133,0.125,0.6030656431320276,0.4004596320872887,2.3473300970873785,7,0.7442517324535887,6.6296353522867735,530,2.553164320335152,1.1442939123232563,0.14285714285714285,0.0018867924528301887,17.91389
2150,0.19393793793793793,0.007240995125382626,0.35060698653893796,1.8078308466450526,2.236091908618079,0.125,0.6027604710705979,0.3995994714675035,2.3338960569154708,7,0.7250819725578004,6.528238136266112,530,2.5302746588051326,1.1397361912613355,0.14285714285714285,0.0018867924528301887,18.01041
2175,0.19286686686686685,-0.006527553060502979,0.3469279715996969,1.7987950819939236,2.2321512055032393,0.125,0.5962140793385639,0.4013930265630028,2.3401718712176227,7,0.7384134296253245,6.55849893361319,530,2.533504617558456,1.156992400215427,0.14285714285714285,0.0018867924528301887,17.80125
2200,0.19324324324324324,-0.007754558082454915,0.34752654752654755,1.798389127060456,2.2314242000931284,0.125,0.5949699898397478,0.39474747474747474,2.3360308993930476,7,0.7331223147769524,6.500302256851155,489,2.5264815340633135,1.1358771799075866,0.14285714285714285,0.002044989775051125,17.84953
2225,0.19318518518518518,-0.002430801609678905,0.34671903498590617,1.7947496059469836,2.2312104034678226,0.125,0.5946333548476126,0.3927209418006964,2.326049594893199,7,0.719325052810202,6.51858153638814,492,2.5347421483173775,1.132677765490032,0.14285714285714285,0.0020325203252032522,17.83344
2250,0.19225825825825826,-0.018953642110523097,0.34630803994460235,1.8012648355495389,2.230366843270069,0.125,0.5932103349247912,0.3861589245363573,2.322103944896681,7,0.7141493577324366,6.513954075195559,492,2.534030374871727,1.1150735183570377,0.14285714285714285,0.0020325203252032522,17.86562
2275,0.19235235235235235,-0.008528033717622435,0.34520191507077436,1.794633186697042,2.2273185145389833,0.125,0.5880694903384649,0.380485012489592,2.309057604850935,7,0.6947441052223684,6.474094130231315,492,2.523858471869354,1.1022100280399192,0.14285714285714285,0.0020325203252032522,17.8978
2300,0.1928108108108108,-0.008021733796280387,0.34638507304613275,1.7965023412821575,2.2284569138276553,0.125,0.5899941826680639,0.38272643262831096,2.310537203033912,7,0.6999399959988356,6.426455219547799,492,2.5128998973945893,1.104916067146283,0.14285714285714285,0.0020325203252032522,18.07474
2325,0.19374574574574574,0.001995915948636865,0.3472141853352071,1.7921125648397944,2.2312084993359895,0.125,0.5945774363490031,0.3774592874266347,2.3048141838601803,7,0.6922252939041769,6.362693022414446,492,2.4984543294713624,1.0871079102434378,0.14285714285714285,0.0020325203252032522,17.76907
2350,0.19233433433433433,-0.0041886456303930715,0.34590042780859986,1.7984330723152213,2.2289221275739486,0.125,0.590739371595501,0.38009388889467166,2.307633973710819,7,0.6991694002650435,6.3839160954118785,492,2.5079629215437245,1.0988534801841654,0.14285714285714285,0.0020325203252032522,17.94606
2375,0.19151551551551552,-0.008917648135991154,0.34394012251468714,1.7958864668947567,2.228679807627176,0.125,0.5903964937924344,0.3788547176517321,2.3122368253158094,7,0.7078687759371853,6.3694694973237524,492,2.5010201009692676,1.1015135858002552,0.14285714285714285,0.0020325203252032522,17.8978
2400,0.19057857857857857,-0.005040775001145179,0.34242704372124294,1.7967761449120834,2.228092959671907,0.125,0.589409827656708,0.37780742483769986,2.310781290156772,7,0.7075548636026706,6.413085342770143,492,2.507870213878561,1.1033223916311317,0.14285714285714285,0.0020325203252032522,17.96215
2425,0.19031031031031032,-0.01148597786349218,0.3416158215863665,1.795046316877657,2.2283675289919715,0.125,0.5898768250022711,0.37477382705659584,2.298896560624637,7,0.6904968920939013,6.417037183414024,512,2.5108481096012314,1.0970622651967727,0.14285714285714285,0.001953125,17.88171
2450,0.18904904904904904,-0.022677764970000142,0.34070740230858837,1.802216959156411,2.227121694586737,0.125,0.5877229311001773,0.36724557873557134,2.295558350433574,7,0.6860873136457787,6.39656697349887,537,2.509100747351853,1.0778913996208002,0.14285714285714285,0.00186219739292365,17.81734
2475,0.18924724724724726,-0.007585407783894112,0.3393561764114716,1.793189498646236,2.226471404775125,0.125,0.5865823357651947,0.3579536438553248,2.2831983805668017,7,0.6675838933649825,6.328667476711219,562,2.4958052737291303,1.054802207051342,0.14285714285714285,0.0017793594306049821,17.83344
2500,0.18973573573573574,0.0017229719394899052,0.34173234993088747,1.8010963965525866,2.231124276660237,0.125,0.594459992038044,0.35288531543794116,2.285831453762559,7,0.6718360978824911,6.331876452142265,587,2.495806941403204,1.0326365517028437,0.14285714285714285,0.0017035775127768314,18.07474
2525,0.1887007007007007,-0.004859501002118307,0.33989348158207433,1.8012306277610564,2.229436325678497,0.125,0.5916469651156318,0.350640808012222,2.271009413866557,7,0.6492596805839537,6.344202898550725,612,2.496801169642058,1.0316196897337453,0.14285714285714285,0.0016339869281045752,17.81734
2550,0.18873273273273272,-0.010058546051605562,0.3422331126951799,1.8133214506029613,2.2305724557522124,0.125,0.5935495147012416,0.3548243380855397,2.2752006529723845,5,0.6546842690273663,6.340457643622201,637,2.494776116306336,1.0367913709202492,0.2,0.0015698587127158557,18.05866
2575,0.18945145145145145,0.0064411823045126704,0.3418224471896102,1.804274628517191,2.2305199282857537,0.125,0.5934500688003649,0.3491984656190889,2.260723814736266,5,0.6320722193748316,6.279039083492896,662,2.486677896676351,1.021578508053297,0.2,0.0015105740181268882,17.88171
2600,0.18982982982982982,0.012878609046357913,0.34370385994515923,1.8105893065029217,2.230358609362168,0.125,0.5931480529595697,0.3574035013710188,2.2573103310464266,5,0.6267882944475633,6.301597815726126,687,2.491757234441381,1.0398588524087145,0.2,0.001455604075691412,18.09083
2625,0.18945945945945947,0.0015266294952528678,0.34175516457970095,1.8038432367259536,2.2304827586206897,0.125,0.593364032106923,0.35337877106778676,2.2789968652037618,6,0.6596940064669614,6.33986013986014,712,2.4942582881725577,1.0340115020716096,0.16666666666666666,0.0014044943820224719,17.92997
2650,0.19052852852852853,0.011139774242582997,0.34344166692935724,1.8025734496654786,2.2319721387599016,0.125,0.5958489667644651,0.3593817314461642,2.2790697674418605,6,0.6633142191481943,6.340058670143416,737,2.493126311540731,1.0464127275508643,0.16666666666666666,0.0013568521031207597,17.92997
2675,0.19008208208208208,-0.0017335267109103434,0.34213131674846753,1.7999135584001384,2.2290537294997597,0.125,0.590920672992755,0.3629536789332884,2.29342473046719,6,0.6890152941741788,6.3763442620267465,762,2.5020325619716943,1.0608607314370153,0.16666666666666666,0.0013123359580052493,17.94606
2700,0.1907927927927928,0.001881107789749478,0.3425252620644065,1.7952735900060968,2.232457940090275,0.14285714285714285,0.5966295773533294,0.36952392944460183,2.293753663779066,6,0.6883213904529382,6.344515918899113,787,2.5004798332410267,1.0788224121557455,0.16666666666666666,0.0012706480304955528,17.83344
2725,0.19032832832832833,-0.007625716827185863,0.3407840621022626,1.7905062535640446,2.232958853125646,0.14285714285714285,0.5974306045202471,0.37023635464767696,2.292431939559724,6,0.6853478950209064,6.3441516186757765,812,2.5009011950257776,1.086425087968393,0.16666666666666666,0.0012315270935960591,17.88171
2750,0.19183383383383384,0.004276157566263273,0.34265975099404095,1.7862320954855766,2.235125936010892,0.14285714285714285,0.6009970897890179,0.37219398670437587,2.2737647433854002,6,0.6558622150416492,6.243315593741985,837,2.4808489883095772,1.086191143327039,0.16666666666666666,0.0011947431302270011,18.01041
2775,0.1912792792792793,-0.0018158011788288826,0.34144477936866785,1.7850588974153225,2.2312427330551947,0.14285714285714285,0.5944371938572861,0.3686783052834296,2.26396297962594,6,0.6406272548754606,6.263970812774233,862,2.484885130929883,1.079759678754253,0.16666666666666666,0.001160092807424594,18.05866
2800,0.19075075075075076,-0.0010546706884951285,0.34052267002518893,1.7851707984632856,2.2335811648079305,0.14285714285714285,0.5984256369886615,0.3711167086481948,2.2672480123108487,6,0.648647632445353,6.2978991393091865,887,2.494511046865338,1.0898443519802743,0.16666666666666666,0.0011273957158962795,18.02649
2825,0.1907887887887888,-0.009351354329843502,0.3414936148333141,1.7899039927936324,2.233324183365358,0.14285714285714285,0.5980130717953561,0.37606900387202385,2.26685641998735,6,0.6497920370402456,6.294343457152535,912,2.4907330870812836,1.1012475417895773,0.16666666666666666,0.0010964912280701754,17.86562
2850,0.1912112112112112,-0.008689635937762561,0.3417547900743378,1.7873156490643045,2.2372172721041808,0.14285714285714285,0.604501957283141,0.37546853732593444,2.251868131868132,6,0.6255322846900755,6.268743569958848,937,2.4881719169459853,1.0986489384516405,0.16666666666666666,0.0010672358591248667,17.76907
2875,0.192986986986987,-0.004279676765906587,0.34377625859725924,1.7813442448347043,2.2377608211222904,0.14285714285714285,0.6053061440008218,0.3837567559156405,2.2699269804258453,6,0.6536486319837935,6.273387330988415,962,2.4874962532161167,1.116298017441685,0.16666666666666666,0.0010395010395010396,17.91389
2900,0.19426626626626628,0.0026238907650198984,0.34685065336576115,1.7854394385197008,2.2379812487532416,0.14285714285714285,0.6057264021855554,0.3783544251617956,2.258767072720561,6,0.6356680661974126,6.216998075689545,987,2.4745199294953877,1.0908280595418487,0.16666666666666666,0.0010131712259371835,17.94606
2925,0.19526526526526528,0.00405039215566985,0.34854154918747116,1.7849644109206113,2.2384276025548164,0.14285714285714285,0.6064374208047911,0.3870713077356846,2.274277108433735,6,0.6591107476299507,6.221270784801992,598,2.4765837282760934,1.110545668480659,0.16666666666666666,0.0016722408026755853,17.81734
2950,0.19642642642642644,0.01236740263737157,0.34965091983896446,1.7800604847328414,2.241636173549399,0.14285714285714285,0.6116896641238838,0.38333588136370583,2.2597332372025956,6,0.6359381820158772,6.2042571662835,623,2.469212642770394,1.096338832857226,0.16666666666666666,0.0016051364365971107,17.91389
2975,0.197015015015015,0.008077626976500118,0.35158369661311467,1.7845527996245343,2.2426108374384235,0.14285714285714285,0.6132424048831134,0.38498511315022,2.264960841752855,6,0.6452249646936938,6.192412707590504,648,2.467694669327623,1.0950027457440965,0.16666666666666666,0.0015432098765432098,17.91389
3000,0.19607607607607608,-0.0020087320677985173,0.3506024096385542,1.7880937677604434,2.2409449846635776,0.14285714285714285,0.6104348051337962,0.38299979579334287,2.2659780113567716,6,0.6465252198441683,6.167065467075038,673,2.4603160513739724,1.0924049158366824,0.16666666666666666,0.0014858841010401188,18.01041
3025,0.19575975975975976,-0.004689679267175614,0.3488474361334397,1.7820181050566888,2.23810773571288,0.14285714285714285,0.6058418055411396,0.37704280951504365,2.2564416426953913,6,0.6310263895105339,6.190132042817768,675,2.4659164113536205,1.080824367506083,0.16666666666666666,0.0014814814814814814,17.92997
3050,0.19594794794794795,0.0070391841056784985,0.3501062568964813,1.7867309178939923,2.2398195960520297,0.14285714285714285,0.6086435264549573,0.37675221709101314,2.2709077472595145,6,0.6515100950055375,6.167020410768715,675,2.4627192615456606,1.076108209064114,0.16666666666666666,0.0014814814814814814,17.91389
3075,0.9736356356356356,-0.04838707313246502,0.999995887574512,1.027074041842837,383.8429360694554,0.0010152284263959391,6.142400979980717,0.999987662723536,385.3605388272583,986,6.56546989005162,12.996975806451612,14,0.10517127863531933,0.9999917751151998,0.0010141987829614604,0.07142857142857142,35.66229
3100,0.9264024024024023,-0.10883820566412564,0.9999870336994152,1.0794305272807894,459.0595238095238,0.001040582726326743,6.815894763391461,0.9999740673988304,465.05125628140706,961,6.8480368273857035,37.431771894093686,38,0.13453178881848601,0.999987033531288,0.001040582726326743,0.02631578947368421,34.48275
3125,0.8801441441441441,-0.15549046950125744,0.9999385849983623,1.1361077519531835,439.16583416583416,0.0010683760683760685,6.7570825128828425,0.9999818029624777,440.06406406406404,936,6.792702720437871,60.52275025278059,63,0.3490019514287373,1.0000432206185097,0.0010683760683760685,0.015873015873015872,32.42719
3150,0.8347087087087087,-0.19410049616119524,0.9998584918105133,1.1978531928309346,423.6565040650407,0.0010976948408342481,6.709226356997535,0.9999640233416559,417.33933933933935,911,6.727715219429273,83.54858299595142,88,0.5172491554323931,1.000105546466832,0.0010976948408342481,0.011363636363636364,29.6884
3175,0.7905785785785786,-0.22810855414167594,0.9997771553885346,1.2646145272315432,407.85743801652893,0.001128668171557562,6.676045164908848,0.9999493534973942,394.874,886,6.648126744462065,106.4979633401222,113,0.651775141710181,1.0001722364908334,0.001128668171557562,0.008849557522123894,27.72246
3200,0.7478918918918919,-0.2591321506305046,0.9997108991037872,1.336705090591216,385.4117647058824,0.0011614401858304297,6.583464105258342,0.9999116636150461,370.9424031777557,861,6.572638495376466,128.32619775739042,138,0.8258680087243704,1.0002008225692436,0.0011614401858304297,0.007246376811594203,26.08061
3225,0.706924924924925,-0.28848907358222253,0.9995638740445585,1.4139604345549304,367.6614583333333,0.0011961722488038277,6.538287090151943,0.9998753925841596,349.9157581764123,836,6.506966783741923,150.2453798767967,163,0.9527988622904602,1.0003116544602004,0.0011961722488038277,0.006134969325153374,25.14665
3250,0.6677917917917918,-0.31696475182521894,0.9993884195441927,1.4965569086476405,346.8865764828304,0.0012330456226880395,6.466913096003018,0.9998081316217076,327.27968596663396,811,6.4449647619493895,170.4758478931141,188,1.1057868023249202,1.0004199689223,0.0012330456226880395,0.005319148936170213,24.36959
3275,0.6305565565565565,-0.345052249486279,0.9991586313312992,1.5845662390502504,323.4306269270298,0.001272264631043257,6.3568839851576895,0.9997491768874439,303.648987463838,786,6.375469269640318,190.15360824742268,213,1.2326035464276137,1.000591042841073,0.001272264631043257,0.004694835680751174,23.73431
3300,0.5954314314314314,-0.3733614442119896,0.9989005372909507,1.6776080075073798,301.00405268490374,0.001314060446780552,6.251347684746465,0.9996604106005689,281.28382213812677,761,6.30523195406761,207.1528205128205,238,1.3856110617376136,1.0007607096815454,0.001314060446780552,0.004201680672268907,23.89321
3325,0.5626526526526526,-0.40239552925799316,0.9986585778078244,1.7749113473465399,283.7896865520728,0.001358695652173913,6.198338854467334,0.9996299524987101,260.61317254174395,736,6.236592434134582,225.0855670103093,263,1.4875604334211368,1.0009726794647056,0.001358695652173913,0.0038022813688212928,23.62305
3350,0.5321821821821822,-0.43221272877794126,0.9984689175209254,1.8761787804070431,262.790099009901,0.0014064697609001407,6.087282523693339,0.999526003949967,241.32515894641236,711,6.155167289244067,240.5200823892894,288,1.6006518839014838,1.0010587073973882,0.0014064697609001407,0.003472222222222222,23.71842
3375,0.5041301301301301,-0.4629925546463071,0.9982884124330357,1.9802196948144113,243.11605415860734,0.0014577259475218659,5.972534902124034,0.9994241758765433,223.10992907801418,686,6.072308945794694,256.24016563147,313,1.6902203076149025,1.0011377107350565,0.0014577259475218659,0.003194888178913738,23.43225
